sentence_id,chunk_id,subchunk_id,order_idx,char_start,char_end_incl,pali_text
s_000017_001_016,chunk_000017,sc_000017_001,16,1746,1832,"Kevalañhi tattha ‘‘upasampajja viharatī’’ti āgataṃ, idha ‘‘vihāsi’’nti, ayameva viseso."
s_000017_002_017,chunk_000017,sc_000017_002,17,1834,1914,"Kiṃ katvā pana bhagavā imāni jhānāni upasampajja vihāsīti, kammaṭṭhānaṃ bhāvetvā."
s_000017_002_018,chunk_000017,sc_000017_002,18,1916,1923,Kataraṃ?
s_000017_002_019,chunk_000017,sc_000017_002,19,1925,1949,Ānāpānassatikammaṭṭhānaṃ.
s_000017_002_020,chunk_000017,sc_000017_002,20,1951,2118,"Imāni ca pana cattāri jhānāni kesañci cittekaggatatthāni honti, kesañci vipassanāpādakāni, kesañci abhiññāpādakāni, kesañci nirodhapādakāni, kesañci bhavokkamanatthāni."
s_000017_002_021,chunk_000017,sc_000017_002,21,2120,2164,Tattha khīṇāsavānaṃ cittekaggatatthāni honti.
s_000017_002_022,chunk_000017,sc_000017_002,22,2166,2286,Te hi samāpajjitvā ekaggacittā sukhaṃ divasaṃ viharissāmāti iccevaṃ kasiṇaparikammaṃ katvā aṭṭha samāpattiyo nibbattenti.
s_000017_002_023,chunk_000017,sc_000017_002,23,2288,2401,Sekkhaputhujjanānaṃ samāpattito vuṭṭhāya samāhitena cittena vipassissāmāti nibbattentānaṃ vipassanāpādakāni honti.
s_000017_002_024,chunk_000017,sc_000017_002,24,2403,2630,"Ye pana aṭṭha samāpattiyo nibbattetvā abhiññāpādakajjhānaṃ samāpajjitvā samāpattito vuṭṭhāya ‘‘ekopi hutvā bahudhā hotī’’ti (dī. ni. 1.238; paṭi. ma. 1.102) vuttanayā abhiññāyo patthentā nibbattenti, tesaṃ abhiññāpādakāni honti."
s_000017_002_025,chunk_000017,sc_000017_002,25,2632,2824,"Ye pana aṭṭha samāpattiyo nibbattetvā nirodhasamāpattiṃ samāpajjitvā sattāhaṃ acittā hutvā diṭṭheva dhamme nirodhaṃ nibbānaṃ patvā sukhaṃ viharissāmāti nibbattenti, tesaṃ nirodhapādakāni honti."
s_000017_002_026,chunk_000017,sc_000017_002,26,2826,2949,"Ye pana aṭṭha samāpattiyo nibbattetvā aparihīnajjhānā brahmaloke uppajjissāmāti nibbattenti, tesaṃ bhavokkamanatthāni honti."
s_000017_002_027,chunk_000017,sc_000017_002,27,2951,3134,"Bhagavatā panidaṃ catutthajjhānaṃ bodhirukkhamūle nibbattitaṃ, taṃ tassa vipassanāpādakañceva ahosi abhiññāpādakañca sabbakiccasādhakañca, sabbalokiyalokuttaraguṇadāyakanti veditabbaṃ."
s_000017_002_028,chunk_000017,sc_000017_002,28,3136,3172,Pubbabhāgapaṭipadādivaṇṇanā niṭṭhitā.
s_000017_002_029,chunk_000017,sc_000017_002,29,3174,3200,Pubbenivāsakathāvaṇṇanā 52.
s_000017_002_030,chunk_000017,sc_000017_002,30,3202,3288,"Yesañca guṇānaṃ dāyakaṃ ahosi, tesaṃ ekadesaṃ dassento so evaṃ samāhite cittetiādimāha."
s_000017_002_031,chunk_000017,sc_000017_002,31,3290,3373,Tattha dvinnaṃ vijjānaṃ anupadavaṇṇanā ceva bhāvanānayo ca visuddhimagge vitthārito.
s_000017_002_032,chunk_000017,sc_000017_002,32,3375,3472,"Kevalañhi tattha ‘‘so evaṃ samāhite citte…pe… abhininnāmetī’’ti vuttaṃ, idha ‘‘abhininnāmesi’’nti."
s_000017_002_033,chunk_000017,sc_000017_002,33,3474,3546,Ayaṃ kho me brāhmaṇāti ayañca appanāvāro tattha anāgatoti ayameva viseso.
s_000017_002_034,chunk_000017,sc_000017_002,34,3548,3567,Tattha soti so ahaṃ.
s_000017_002_035,chunk_000017,sc_000017_002,35,3569,3597,Abhininnāmesinti abhinīhariṃ.
s_000017_002_036,chunk_000017,sc_000017_002,36,3599,3668,Abhininnāmesinti ca vacanato soti ettha so ahanti evamattho veditabbo.
s_000017_002_037,chunk_000017,sc_000017_002,37,3670,3795,"Yasmā cidaṃ bhagavato vasena pubbenivāsānussatiñāṇaṃ āgataṃ, tasmā ‘‘so tato cuto idhūpapanno’’ti ettha evaṃ yojanā veditabbā."
s_000017_003_038,chunk_000017,sc_000017_003,38,3797,3853,Ettha hi so tato cutoti paṭinivattantassa paccavekkhaṇaṃ.
s_000017_003_039,chunk_000017,sc_000017_003,39,3855,3905,Tasmā idhūpapannoti imissā idhūpapattiyā anantaraṃ.
s_000017_003_040,chunk_000017,sc_000017_003,40,3907,3962,Amutra udapādinti tusitabhavanaṃ sandhāyāhāti veditabbo.
s_000017_003_041,chunk_000017,sc_000017_003,41,3964,4038,Tatrāpāsiṃ evaṃnāmoti tatrāpi tusitabhavane setaketu nāma devaputto ahosiṃ.
s_000017_003_042,chunk_000017,sc_000017_003,42,4040,4082,Evaṃgottoti tāhi devatāhi saddhiṃ ekagotto.
s_000017_003_043,chunk_000017,sc_000017_003,43,4084,4108,Evaṃvaṇṇoti suvaṇṇavaṇṇo.
s_000017_003_044,chunk_000017,sc_000017_003,44,4110,4136,Evamāhāroti dibbasudhāhāro.
s_000017_003_045,chunk_000017,sc_000017_003,45,4138,4194,Evaṃsukhadukkhappaṭisaṃvedīti evaṃ dibbasukhapaṭisaṃvedī.
s_000017_003_046,chunk_000017,sc_000017_003,46,4196,4232,Dukkhaṃ pana saṅkhāradukkhamattameva.
s_000017_003_047,chunk_000017,sc_000017_003,47,4234,4312,Evamāyupariyantoti evaṃ sattapaññāsavassakoṭisaṭṭhivassasatasahassāyupariyanto.
s_000017_003_048,chunk_000017,sc_000017_003,48,4314,4362,So tato cutoti so ahaṃ tato tusitabhavanato cuto.
s_000017_003_049,chunk_000017,sc_000017_003,49,4364,4419,Idhūpapannoti idha mahāmāyāya deviyā kucchimhi nibbatto.
s_000017_003_050,chunk_000017,sc_000017_003,50,4421,4458,Ayaṃ kho me brāhmaṇātiādīsu meti mayā.
s_000017_003_051,chunk_000017,sc_000017_003,51,4460,4492,Vijjāti viditakaraṇaṭṭhena vijjā.
s_000017_003_052,chunk_000017,sc_000017_003,52,4494,4512,Kiṃ viditaṃ karoti?
s_000017_003_053,chunk_000017,sc_000017_003,53,4514,4526,Pubbenivāsaṃ.
s_000017_003_054,chunk_000017,sc_000017_003,54,4528,4608,Avijjāti tasseva pubbenivāsassa aviditakaraṇaṭṭhena tappaṭicchādako moho vuccati.
s_000017_003_055,chunk_000017,sc_000017_003,55,4610,4665,Tamoti sveva moho paṭicchādakaṭṭhena ‘‘tamo’’ti vuccati.
s_000017_003_056,chunk_000017,sc_000017_003,56,4667,4726,Ālokoti sāyeva vijjā obhāsakaraṇaṭṭhena ‘‘āloko’’ti vuccati.
s_000017_003_057,chunk_000017,sc_000017_003,57,4728,4786,"Ettha ca vijjā adhigatāti ayaṃ attho, sesaṃ pasaṃsāvacanaṃ."
s_000017_003_058,chunk_000017,sc_000017_003,58,4788,4889,"Yojanā panettha ayaṃ kho me vijjā adhigatā, tassa me adhigatavijjassa avijjā vihatā, vinaṭṭhāti attho."
s_000017_003_059,chunk_000017,sc_000017_003,59,4891,4896,Kasmā?
s_000017_003_060,chunk_000017,sc_000017_003,60,4898,4917,Yasmā vijjā uppannā.
s_000017_003_061,chunk_000017,sc_000017_003,61,4919,4949,Esa nayo itarasmimpi padadvaye.
s_000017_003_062,chunk_000017,sc_000017_003,62,4951,4983,Yathā tanti ettha yathāti opamme.
s_000017_003_063,chunk_000017,sc_000017_003,63,4985,4997,Tanti nipāto.
s_000017_003_064,chunk_000017,sc_000017_003,64,4999,5031,Satiyā avippavāsena appamattassa.
s_000017_003_065,chunk_000017,sc_000017_003,65,5033,5053,Vīriyātāpena ātāpino.
s_000017_003_066,chunk_000017,sc_000017_003,66,5055,5121,"Kāye ca jīvite ca anapekkhatāya pahitattassa, pesitattassāti attho."
s_000017_003_067,chunk_000017,sc_000017_003,67,5123,5226,"Idaṃ vuttaṃ hoti ‘‘yathā appamattassa ātāpino pahitattassa viharato avijjā vihaññeyya, vijjā uppajjeyya."
s_000017_003_068,chunk_000017,sc_000017_003,68,5228,5261,"Tamo vihaññeyya, āloko uppajjeyya."
s_000017_003_069,chunk_000017,sc_000017_003,69,5263,5304,"Evameva mama avijjā vihatā, vijjā uppannā."
s_000017_003_070,chunk_000017,sc_000017_003,70,5306,5332,"Tamo vihato, āloko uppanno."
s_000017_003_071,chunk_000017,sc_000017_003,71,5334,5391,Etassa me padhānānuyogassa anurūpameva phalaṃ laddha’’nti.
s_000017_003_072,chunk_000017,sc_000017_003,72,5393,5425,Pubbenivāsakathāvaṇṇanā niṭṭhitā.
s_000017_003_073,chunk_000017,sc_000017_003,73,5427,5457,Dibbacakkhuñāṇakathāvaṇṇanā 53.
s_000017_003_074,chunk_000017,sc_000017_003,74,5459,5566,"Cutūpapātakathāyaṃ yasmā idha bhagavato vasena pāḷi āgatā, tasmā ‘‘passāmi pajānāmī’’ti vuttaṃ, ayaṃ viseso."
s_000017_003_075,chunk_000017,sc_000017_003,75,5568,5603,Sesaṃ visuddhimagge vuttasadisameva.
s_000017_003_076,chunk_000017,sc_000017_003,76,5605,5644,Ettha pana vijjāti dibbacakkhuñāṇavijjā.
s_000017_003_077,chunk_000017,sc_000017_003,77,5646,5697,Avijjāti sattānaṃ cutipaṭisandhipaṭicchādikā avijjā.
s_000017_003_078,chunk_000017,sc_000017_003,78,5699,5720,Sesaṃ vuttanayamevāti.
s_000017_004_079,chunk_000017,sc_000017_004,79,5722,5787,Yasmā ca pūritapāramīnaṃ mahāsattānaṃ parikammakiccaṃ nāma natthi.
s_000017_004_080,chunk_000017,sc_000017_004,80,5789,5894,"Te hi citte abhininnāmitamatteyeva anekavihitaṃ pubbenivāsaṃ anussaranti, dibbena cakkhunā satte passanti."
s_000017_004_081,chunk_000017,sc_000017_004,81,5896,5973,"Tasmā yo tattha parikammaṃ ādiṃ katvā bhāvanānayo vutto, na tena idha atthoti."
s_000017_004_082,chunk_000017,sc_000017_004,82,5975,6011,Dibbacakkhuñāṇakathāvaṇṇanā niṭṭhitā.
s_000017_004_083,chunk_000017,sc_000017_004,83,6013,6043,Āsavakkhayañāṇakathāvaṇṇanā 54.
s_000017_004_084,chunk_000017,sc_000017_004,84,6045,6132,Tatiyavijjāya so evaṃ samāhite citteti vipassanāpādakaṃ catutthajjhānacittaṃ veditabbaṃ.
s_000017_004_085,chunk_000017,sc_000017_004,85,6134,6180,Āsavānaṃ khayañāṇāyāti arahattamaggañāṇatthāya.
s_000017_004_086,chunk_000017,sc_000017_004,86,6182,6279,"Arahattamaggo hi āsavavināsanato āsavānaṃ khayoti vuccati, tatra cetaṃ ñāṇaṃ, tappariyāpannattāti."
s_000017_004_087,chunk_000017,sc_000017_004,87,6281,6332,Cittaṃ abhininnāmesinti vipassanācittaṃ abhinīhariṃ.
s_000017_004_088,chunk_000017,sc_000017_004,88,6334,6488,"So idaṃ dukkhanti evamādīsu ‘‘ettakaṃ dukkhaṃ, na ito bhiyyo’’ti sabbampi dukkhasaccaṃ sarasalakkhaṇapaṭivedhena yathābhūtaṃ abbhaññāsiṃ jāniṃ paṭivijjhiṃ."
s_000017_004_089,chunk_000017,sc_000017_004,89,6490,6549,Tassa ca dukkhassa nibbattikaṃ taṇhaṃ ayaṃ dukkhasamudayoti.
s_000017_004_090,chunk_000017,sc_000017_004,90,6551,6643,"Tadubhayampi yaṃ ṭhānaṃ patvā nirujjhati, taṃ tesaṃ appavattiṃ nibbānaṃ ayaṃ dukkhanirodhoti."
s_000017_004_091,chunk_000017,sc_000017_004,91,6645,6799,Tassa sampāpakaṃ ariyamaggaṃ ayaṃ dukkhanirodhagāminī paṭipadāti sarasalakkhaṇapaṭivedhena yathābhūtaṃ abbhaññāsiṃ jāniṃ paṭivijjhinti evamattho veditabbo.
s_000017_004_092,chunk_000017,sc_000017_004,92,6801,6889,Evaṃ sarūpato saccāni dassetvā idāni kilesavasena pariyāyato dassento ime āsavātiādimāha.
s_000017_004_093,chunk_000017,sc_000017_004,93,6891,6972,Tassa me evaṃ jānato evaṃ passatoti tassa mayhaṃ evaṃ jānantassa evaṃ passantassa.
s_000017_004_094,chunk_000017,sc_000017_004,94,6974,7017,Saha vipassanāya koṭippattaṃ maggaṃ katheti.
s_000017_004_095,chunk_000017,sc_000017_004,95,7019,7040,Kāmāsavāti kāmāsavato.
s_000017_004_096,chunk_000017,sc_000017_004,96,7042,7142,"Vimuccitthāti iminā phalakkhaṇaṃ dasseti, maggakkhaṇe hi cittaṃ vimuccati, phalakkhaṇe vimuttaṃ hoti."
s_000017_004_097,chunk_000017,sc_000017_004,97,7144,7208,Vimuttasmiṃ vimuttamiti ñāṇanti iminā paccavekkhaṇañāṇaṃ dasseti.
s_000017_004_098,chunk_000017,sc_000017_004,98,7210,7312,"Khīṇā jātītiādīhi tassa bhūmiṃ, tena hi ñāṇena bhagavā paccavekkhanto ‘‘khīṇā jātī’’tiādīni abbhaññāsi."
s_000017_004_099,chunk_000017,sc_000017_004,99,7314,7373,"Katamā pana bhagavato jāti khīṇā, kathañca naṃ abbhaññāsīti?"
s_000017_004_100,chunk_000017,sc_000017_004,100,7375,7485,"Na tāvassa atītā jāti khīṇā, pubbeva khīṇattā, na anāgatā, anāgate vāyāmābhāvato, na paccuppannā, vijjamānattā."
s_000017_004_101,chunk_000017,sc_000017_004,101,7487,7778,"Yā pana maggassa abhāvitattā uppajjeyya ekacatupañcavokārabhavesu ekacatupañcakkhandhabhedā jāti, sā maggassa bhāvitattā anuppādadhammataṃ āpajjanena khīṇā, taṃ so maggabhāvanāya pahīnakilese paccavekkhitvā ‘‘kilesābhāve vijjamānampi kammaṃ āyatiṃ appaṭisandhikaṃ hotī’’ti jānanto abbhaññāsi."
s_000017_005_102,chunk_000017,sc_000017_005,102,7780,7842,"Vusitanti vutthaṃ parivutthaṃ, kataṃ caritaṃ niṭṭhitanti attho."
s_000017_005_103,chunk_000017,sc_000017_005,103,7844,7977,"Brahmacariyanti maggabrahmacariyaṃ, puthujjanakalyāṇakena hi saddhiṃ sattasekkhā brahmacariyavāsaṃ vasanti nāma, khīṇāsavo vutthavāso."
s_000017_005_104,chunk_000017,sc_000017_005,104,7979,8071,Tasmā bhagavā attano brahmacariyavāsaṃ paccavekkhanto ‘‘vusitaṃ brahmacariya’’nti abbhaññāsi.
s_000017_005_105,chunk_000017,sc_000017_005,105,8073,8201,Kataṃ karaṇīyanti catūsu saccesu catūhi maggehi pariññāpahānasacchikiriyābhāvanāvasena soḷasavidhampi kiccaṃ niṭṭhāpitanti attho.
s_000017_005_106,chunk_000017,sc_000017_005,106,8203,8272,"Puthujjanakalyāṇakādayo hi taṃ kiccaṃ karonti, khīṇāsavo katakaraṇīyo."
s_000017_005_107,chunk_000017,sc_000017_005,107,8274,8352,Tasmā bhagavā attano karaṇīyaṃ paccavekkhanto ‘‘kataṃ karaṇīya’’nti abbhaññāsi.
s_000017_005_108,chunk_000017,sc_000017_005,108,8354,8482,"Nāparaṃ itthattāyāti idāni puna itthabhāvāya evaṃsoḷasakiccabhāvāya, kilesakkhayāya vā maggabhāvanākiccaṃ me natthīti abbhaññāsi."
s_000017_005_109,chunk_000017,sc_000017_005,109,8484,8603,Atha vā itthattāyāti itthabhāvato imasmā evaṃpakārā idāni vattamānakkhandhasantānā aparaṃ khandhasantānaṃ mayhaṃ natthi.
s_000017_005_110,chunk_000017,sc_000017_005,110,8605,8672,Ime pana pañcakkhandhā pariññātā tiṭṭhanti chinnamūlakā rukkhā viya.
s_000017_005_111,chunk_000017,sc_000017_005,111,8674,8752,Te carimakaviññāṇanirodhena anupādāno viya jātavedo nibbāyissantīti abbhaññāsi.
s_000017_005_112,chunk_000017,sc_000017_005,112,8754,8873,"Idāni evaṃ paccavekkhaṇañāṇapariggahitaṃ āsavānaṃ khayañāṇādhigamaṃ brāhmaṇassa dassento, ayaṃ kho me brāhmaṇātiādimāha."
s_000017_005_113,chunk_000017,sc_000017_005,113,8875,8912,Tattha vijjāti arahattamaggañāṇavijjā.
s_000017_005_114,chunk_000017,sc_000017_005,114,8914,8951,Avijjāti catusaccapaṭicchādikā avijjā.
s_000017_005_115,chunk_000017,sc_000017_005,115,8953,8972,Sesaṃ vuttanayameva.
s_000017_005_116,chunk_000017,sc_000017_005,116,8974,9205,"Ettāvatā ca pubbenivāsañāṇena atītaṃsañāṇaṃ, dibbacakkhunā paccuppannānāgataṃsañāṇaṃ, āsavakkhayena sakalalokiyalokuttaraguṇanti evaṃ tīhi vijjāhi sabbepi sabbaññuguṇe saṅgahetvā pakāsento attano asammohavihāraṃ brāhmaṇassa dassesi."
s_000017_005_117,chunk_000017,sc_000017_005,117,9207,9243,Āsavakkhayañāṇakathāvaṇṇanā niṭṭhitā.
s_000017_005_118,chunk_000017,sc_000017_005,118,9245,9271,Araññavāsakāraṇavaṇṇanā 55.
s_000017_005_119,chunk_000017,sc_000017_005,119,9273,9427,"Evaṃ vutte kira brāhmaṇo cintesi – ‘‘samaṇo gotamo sabbaññutaṃ paṭijānāti, ajjāpi ca araññavāsaṃ na vijahati, atthi nu khvassa aññampi kiñci karaṇīya’’nti."
s_000017_005_120,chunk_000017,sc_000017_005,120,9429,9516,"Athassa bhagavā ajjhāsayaṃ viditvā iminā ajjhāsayānusandhinā, siyā kho pana tetiādimāha."
s_000017_005_121,chunk_000017,sc_000017_005,121,9518,9602,"Tattha siyā kho pana te, brāhmaṇa, evamassāti, brāhmaṇa, kadāci tuyhaṃ evaṃ bhaveyya."
s_000017_005_122,chunk_000017,sc_000017_005,122,9604,9744,"Na kho panetaṃ brāhmaṇa evaṃ daṭṭhabbanti etaṃ kho pana, brāhmaṇa, tayā mayhaṃ pantasenāsanapaṭisevanaṃ avītarāgāditāyāti evaṃ na daṭṭhabbaṃ."
s_000017_006_123,chunk_000017,sc_000017_006,123,9746,9836,Evaṃ pantasenāsanapaṭisevane akāraṇaṃ paṭikkhipitvā kāraṇaṃ dassento dve kho ahantiādimāha.
s_000017_006_124,chunk_000017,sc_000017_006,124,9838,9864,Tattha atthoyeva atthavaso.
s_000017_006_125,chunk_000017,sc_000017_006,125,9866,9977,"Tasmā dve kho ahaṃ, brāhmaṇa, atthavaseti ahaṃ kho, brāhmaṇa, dve atthe dve kāraṇāni sampassamānoti vuttaṃ hoti."
s_000017_006_126,chunk_000017,sc_000017_006,126,9979,10064,Attano ca diṭṭhadhammasukhavihāranti ettha diṭṭhadhammo nāma ayaṃ paccakkho attabhāvo.
s_000017_006_127,chunk_000017,sc_000017_006,127,10066,10269,"Sukhavihāro nāma catunnampi iriyāpathavihārānaṃ phāsutā, ekakassa hi araññe antamaso uccārapassāvakiccaṃ upādāya sabbeva iriyāpathā phāsukā honti, tasmā diṭṭhadhammassa sukhavihāranti ayamattho veditabbo."
s_000017_006_128,chunk_000017,sc_000017_006,128,10271,10357,Pacchimañca janataṃ anukampamānoti kathaṃ araññavāsena pacchimā janatā anukampitā hoti?
s_000017_006_129,chunk_000017,sc_000017_006,129,10359,10600,"Saddhāpabbajitā hi kulaputtā bhagavato araññavāsaṃ disvā bhagavāpi nāma araññasenāsanāni na muñcati, yassa nevatthi pariññātabbaṃ na pahātabbaṃ na bhāvetabbaṃ na sacchikātabbaṃ, kimaṅgaṃ pana mayanti cintetvā tattha vasitabbameva maññissanti."
s_000017_006_130,chunk_000017,sc_000017_006,130,10602,10646,Evaṃ khippameva dukkhassantakarā bhavissanti.
s_000017_006_131,chunk_000017,sc_000017_006,131,10648,10684,Evaṃ pacchimā janatā anukampitā hoti.
s_000017_006_132,chunk_000017,sc_000017_006,132,10686,10748,Etamatthaṃ dassento āha ‘‘pacchimañca janataṃ anukampamāno’’ti.
s_000017_006_133,chunk_000017,sc_000017_006,133,10750,10782,Araññavāsakāraṇavaṇṇanā niṭṭhitā.
s_000017_006_134,chunk_000017,sc_000017_006,134,10784,10808,Desanānumodanāvaṇṇanā 56.
s_000017_006_135,chunk_000017,sc_000017_006,135,10810,10861,Taṃ sutvā attamano brāhmaṇo anukampitarūpātiādimāha.
s_000017_006_136,chunk_000017,sc_000017_006,136,10863,10921,Tattha anukampitarūpāti anukampitajātikā anukampitasabhāvā.
s_000017_006_137,chunk_000017,sc_000017_006,137,10923,10942,Janatāti janasamūho.
s_000017_006_138,chunk_000017,sc_000017_006,138,10944,11046,"Yathā taṃ arahatā sammāsambuddhenāti yathā arahaṃ sammāsambuddho anukampeyya, tatheva anukampitarūpāti."
s_000017_006_139,chunk_000017,sc_000017_006,139,11048,11187,"Evañca pana vatvā puna taṃ bhagavato dhammadesanaṃ abbhanumodamāno bhagavantaṃ etadavoca abhikkantaṃ, bho gotama, abhikkantaṃ, bho gotamāti."
s_000017_006_140,chunk_000017,sc_000017_006,140,11189,11687,"Tatthāyaṃ abhikkantasaddo khayasundarābhirūpaabbhanumodanesu dissati. ‘‘Abhikkantā, bhante, ratti, nikkhanto paṭhamo yāmo, ciranisinno bhikkhusaṅgho’’tiādīsu (cūḷava. 383; a. ni. 8.20) hi khaye dissati. ‘‘Ayaṃ imesaṃ catunnaṃ puggalānaṃ abhikkantataro ca paṇītataro cā’’tiādīsu (a. ni. 4.100) sundare. ‘‘Ko me vandati pādāni, iddhiyā yasasā jalaṃ; Abhikkantena vaṇṇena, sabbā obhāsayaṃ disā’’ti. – Ādīsu (vi. va. 857) abhirūpe. ‘‘Abhikkantaṃ, bhante’’tiādīsu (dī. ni. 1.250; pārā. 15) abbhanumodane."
s_000017_007_141,chunk_000017,sc_000017_007,141,11689,11713,Idhāpi abbhanumodaneyeva.
s_000017_007_142,chunk_000017,sc_000017_007,142,11715,11981,"Yasmā ca abbhanumodane, tasmā sādhu sādhu bho, gotamāti vuttaṃ hotīti veditabbaṃ. ‘‘Bhaye kodhe pasaṃsāyaṃ, turite kotūhalacchare; Hāse soke pasāde ca, kare āmeḍitaṃ budho’’ti. – Iminā ca lakkhaṇena idha pasādavasena pasaṃsāvasena cāyaṃ dvikkhattuṃ vuttoti veditabbo."
s_000017_007_143,chunk_000017,sc_000017_007,143,11983,12015,Atha vā abhikkantanti abhikantaṃ.
s_000017_007_144,chunk_000017,sc_000017_007,144,12017,12064,"Atiiṭṭhaṃ atimanāpaṃ, atisundaranti vuttaṃ hoti."
s_000017_007_145,chunk_000017,sc_000017_007,145,12066,12134,"Tattha ekena abhikkantasaddena desanaṃ thometi, ekena attano pasādaṃ."
s_000017_007_146,chunk_000017,sc_000017_007,146,12136,12292,"Ayañhettha adhippāyo – abhikkantaṃ, bho gotama, yadidaṃ bhoto gotamassa dhammadesanā, abhikkantaṃ yadidaṃ bhoto gotamassa dhammadesanaṃ āgamma mama pasādoti."
s_000017_007_147,chunk_000017,sc_000017_007,147,12294,12712,"Bhagavatoyeva vā vacanaṃ dve dve atthe sandhāya thometi – bhoto gotamassa vacanaṃ abhikkantaṃ dosanāsanato, abhikkantaṃ guṇādhigamanato, tathā saddhājananato, paññājananato, sātthato, sabyañjanato, uttānapadato, gambhīratthato, kaṇṇasukhato, hadayaṅgamato, anattukkaṃsanato, aparavambhanato, karuṇāsītalato, paññāvadātato, āpātharamaṇīyato, vimaddakkhamato, suyyamānasukhato, vīmaṃsīyamānahitatoti evamādīhi yojetabbaṃ."
