subchunk_id,chunk_id,order_idx,token_start,token_end_excl,token_count,pali_text
sc_000017_006,chunk_000017,6,129000,129200,200,"tayā mayhaṃ pantasenāsanapaṭisevanaṃ avītarāgāditāyāti evaṃ na daṭṭhabbaṃ. Evaṃ pantasenāsanapaṭisevane akāraṇaṃ paṭikkhipitvā kāraṇaṃ dassento dve kho ahantiādimāha. Tattha atthoyeva atthavaso. Tasmā dve kho ahaṃ, brāhmaṇa, atthavaseti ahaṃ kho, brāhmaṇa, dve atthe dve kāraṇāni sampassamānoti vuttaṃ hoti. Attano ca diṭṭhadhammasukhavihāranti ettha diṭṭhadhammo nāma ayaṃ paccakkho attabhāvo. Sukhavihāro nāma catunnampi iriyāpathavihārānaṃ phāsutā, ekakassa hi araññe antamaso uccārapassāvakiccaṃ upādāya sabbeva iriyāpathā phāsukā honti, tasmā diṭṭhadhammassa sukhavihāranti ayamattho veditabbo. Pacchimañca janataṃ anukampamānoti kathaṃ araññavāsena pacchimā janatā anukampitā hoti? Saddhāpabbajitā hi kulaputtā bhagavato araññavāsaṃ disvā bhagavāpi nāma araññasenāsanāni na muñcati, yassa nevatthi pariññātabbaṃ na pahātabbaṃ na bhāvetabbaṃ na sacchikātabbaṃ, kimaṅgaṃ pana mayanti cintetvā tattha vasitabbameva maññissanti. Evaṃ khippameva dukkhassantakarā bhavissanti. Evaṃ pacchimā janatā anukampitā hoti. Etamatthaṃ dassento āha ‘‘pacchimañca janataṃ anukampamāno’’ti. Araññavāsakāraṇavaṇṇanā niṭṭhitā. Desanānumodanāvaṇṇanā 56. Taṃ sutvā attamano brāhmaṇo anukampitarūpātiādimāha. Tattha anukampitarūpāti anukampitajātikā anukampitasabhāvā. Janatāti janasamūho. Yathā taṃ arahatā sammāsambuddhenāti yathā arahaṃ sammāsambuddho anukampeyya, tatheva anukampitarūpāti. Evañca pana vatvā puna taṃ bhagavato dhammadesanaṃ abbhanumodamāno bhagavantaṃ etadavoca abhikkantaṃ, bho gotama, abhikkantaṃ, bho gotamāti. Tatthāyaṃ abhikkantasaddo khayasundarābhirūpaabbhanumodanesu dissati. ‘‘Abhikkantā, bhante, ratti, nikkhanto paṭhamo yāmo, ciranisinno bhikkhusaṅgho’’tiādīsu (cūḷava. 383; a. ni. 8.20) hi khaye dissati. ‘‘Ayaṃ imesaṃ catunnaṃ puggalānaṃ abhikkantataro ca paṇītataro cā’’tiādīsu (a. ni. 4.100) sundare. ‘‘Ko me vandati pādāni, iddhiyā yasasā jalaṃ; Abhikkantena vaṇṇena, sabbā obhāsayaṃ disā’’ti."
sc_000017_007,chunk_000017,7,129200,129400,200,"– Ādīsu (vi. va. 857) abhirūpe. ‘‘Abhikkantaṃ, bhante’’tiādīsu (dī. ni. 1.250; pārā. 15) abbhanumodane. Idhāpi abbhanumodaneyeva. Yasmā ca abbhanumodane, tasmā sādhu sādhu bho, gotamāti vuttaṃ hotīti veditabbaṃ. ‘‘Bhaye kodhe pasaṃsāyaṃ, turite kotūhalacchare; Hāse soke pasāde ca, kare āmeḍitaṃ budho’’ti. – Iminā ca lakkhaṇena idha pasādavasena pasaṃsāvasena cāyaṃ dvikkhattuṃ vuttoti veditabbo. Atha vā abhikkantanti abhikantaṃ. Atiiṭṭhaṃ atimanāpaṃ, atisundaranti vuttaṃ hoti. Tattha ekena abhikkantasaddena desanaṃ thometi, ekena attano pasādaṃ. Ayañhettha adhippāyo – abhikkantaṃ, bho gotama, yadidaṃ bhoto gotamassa dhammadesanā, abhikkantaṃ yadidaṃ bhoto gotamassa dhammadesanaṃ āgamma mama pasādoti. Bhagavatoyeva vā vacanaṃ dve dve atthe sandhāya thometi – bhoto gotamassa vacanaṃ abhikkantaṃ dosanāsanato, abhikkantaṃ guṇādhigamanato, tathā saddhājananato, paññājananato, sātthato, sabyañjanato, uttānapadato, gambhīratthato, kaṇṇasukhato, hadayaṅgamato, anattukkaṃsanato, aparavambhanato, karuṇāsītalato, paññāvadātato, āpātharamaṇīyato, vimaddakkhamato, suyyamānasukhato, vīmaṃsīyamānahitatoti evamādīhi yojetabbaṃ. Tato parampi catūhi upamāhi desanaṃyeva thometi. Tattha nikkujjitanti adhomukhaṭhapitaṃ, heṭṭhāmukhajātaṃ vā. Ukkujjeyyāti upari mukhaṃ kareyya. Paṭicchannanti tiṇapaṇṇādicchāditaṃ. Vivareyyāti ugghāṭeyya. Mūḷhassāti disāmūḷhassa. Maggaṃ ācikkheyyāti hatthe gahetvā ‘‘esa maggo’’ti vadeyya. Andhakāreti kāḷapakkhacātuddasīaḍḍharattaghanavanasaṇḍameghapaṭalehi caturaṅge tame, ayaṃ tāva anuttānapadattho. Ayaṃ pana adhippāyayojanā – yathā koci nikkujjitaṃ ukkujjeyya, evaṃ saddhammavimukhaṃ asaddhamme patitaṃ maṃ asaddhammā vuṭṭhāpentena, yathā paṭicchannaṃ vivareyya. Evaṃ kassapassa bhagavato sāsanantaradhānato pabhuti micchādiṭṭhigahanapaṭicchannaṃ sāsanaṃ vivarantena, yathā mūḷhassa maggaṃ ācikkheyya, evaṃ kummaggamicchāmaggappaṭipannassa me saggamokkhamaggaṃ ācikkhantena, yathā andhakāre telapajjotaṃ dhāreyya, evaṃ mohandhakāre nimuggassa me buddhādiratanarūpāni apassato"
sc_000017_008,chunk_000017,8,129400,129600,200,tappaṭicchādakamohandhakāraviddhaṃsakadesanāpajjotadhāraṇena mayhaṃ bhotā gotamena etehi pariyāyehi pakāsitattā anekapariyāyena dhammo pakāsitoti. Desanānumodanāvaṇṇanā niṭṭhitā. Pasannākāravaṇṇanā Evaṃ desanaṃ thometvā imāya desanāya ratanattayapasannacitto pasannākāraṃ karonto esāhantiādimāha. Tattha esāhanti eso ahaṃ. Bhavantaṃ gotamaṃ
sc_000017_009,chunk_000017,9,129600,129800,200,
sc_000017_010,chunk_000017,10,129800,130000,200,
sc_000017_011,chunk_000017,11,130000,130200,200,
sc_000017_012,chunk_000017,12,130200,130400,200,
sc_000017_013,chunk_000017,13,130400,130600,200,
sc_000017_014,chunk_000017,14,130600,130800,200,
sc_000017_015,chunk_000017,15,130800,131000,200,
sc_000017_016,chunk_000017,16,131000,131200,200,
sc_000017_017,chunk_000017,17,131200,131400,200,
sc_000017_018,chunk_000017,18,131400,131600,200,
sc_000017_019,chunk_000017,19,131600,131800,200,
sc_000017_020,chunk_000017,20,131800,132000,200,
sc_000017_021,chunk_000017,21,132000,132200,200,
sc_000017_022,chunk_000017,22,132200,132400,200,
sc_000017_023,chunk_000017,23,132400,132600,200,
sc_000017_024,chunk_000017,24,132600,132800,200,
sc_000017_025,chunk_000017,25,132800,133000,200,
sc_000017_026,chunk_000017,26,133000,133200,200,
sc_000017_027,chunk_000017,27,133200,133400,200,
sc_000017_028,chunk_000017,28,133400,133600,200,
sc_000017_029,chunk_000017,29,133600,133800,200,
sc_000017_030,chunk_000017,30,133800,134000,200,
sc_000017_031,chunk_000017,31,134000,134200,200,
sc_000017_032,chunk_000017,32,134200,134400,200,
sc_000017_033,chunk_000017,33,134400,134600,200,
sc_000017_034,chunk_000017,34,134600,134800,200,
sc_000017_035,chunk_000017,35,134800,135000,200,
sc_000017_036,chunk_000017,36,135000,135200,200,
sc_000017_037,chunk_000017,37,135200,135400,200,
sc_000017_038,chunk_000017,38,135400,135600,200,
sc_000017_039,chunk_000017,39,135600,135800,200,
sc_000017_040,chunk_000017,40,135800,136000,200,
sc_000018_001,chunk_000018,1,136000,136200,200,"saraṇaṃ gacchāmīti bhavaṃ me gotamo saraṇaṃ parāyaṇaṃ, aghassa tātā, hitassa ca vidhātāti iminā adhippāyena bhavantaṃ gotamaṃ gacchāmi, bhajāmi, sevāmi, payirupāsāmi, evaṃ vā jānāmi, bujjhāmīti. Yesañhi dhātūnaṃ gatiattho, buddhipi tesaṃ attho. Tasmā gacchāmīti imassa jānāmi, bujjhāmīti ayamattho vutto. Dhammañca bhikkhusaṅghañcāti ettha pana adhigatamagge sacchikatanirodhe yathānusiṭṭhaṃ paṭipajjamāne ca apāyesu apatamāne dhāretīti dhammo, so atthato ariyamaggo ceva nibbānañca. Vuttañhetaṃ – ‘‘yāvatā, bhikkhave, dhammā saṅkhatā, ariyo aṭṭhaṅgiko maggo tesaṃ aggamakkhāyatī’’ti (a. ni. 4.34) vitthāro. Na kevalañca ariyamaggo ceva nibbānañca, apica kho ariyaphalehi saddhiṃ pariyattidhammopi. Vuttañhetaṃ chattamāṇavakavimāne – ‘‘Rāgavirāgamanejamasokaṃ, dhammamasaṅkhatamappaṭikūlaṃ; Madhuramimaṃ paguṇaṃ suvibhattaṃ, dhammamimaṃ saraṇatthamupehī’’ti. (vi. va. 887); Ettha rāgavirāgoti maggo kathito. Anejamasokanti phalaṃ. Dhammamasaṅkhatanti nibbānaṃ. Appaṭikūlaṃ madhuramimaṃ paguṇaṃ suvibhattanti piṭakattayena vibhattā sabbadhammakkhandhāti. Diṭṭhisīlasaṅghātena saṃhatoti saṅgho, so atthato aṭṭha ariyapuggalasamūho. Vuttañhetaṃ tasmiṃyeva vimāne. ‘‘Yattha ca dinnamahapphalamāhu, catūsu sucīsu purisayugesu; Aṭṭha ca puggala dhammadasā te, saṅghamimaṃ saraṇatthamupehī’’ti. (vi. va. 888); Bhikkhūnaṃ saṅgho bhikkhusaṅgho. Ettāvatā brāhmaṇo tīṇi saraṇagamanāni paṭivedesi. Pasannākāravaṇṇanā niṭṭhitā. Saraṇagamanakathāvaṇṇanā Idāni tesu saraṇagamanesu kosallatthaṃ saraṇaṃ, saraṇagamanaṃ. Yo ca saraṇaṃ gacchati, saraṇagamanappabhedo, saraṇagamanassa phalaṃ, saṃkileso, bhedoti ayaṃ vidhi veditabbo. Seyyathidaṃ – padatthato tāva hiṃsatīti saraṇaṃ, saraṇagatānaṃ teneva saraṇagamanena bhayaṃ santāsaṃ dukkhaṃ duggatiparikilesaṃ hanati vināsetīti attho, ratanattayassevetaṃ adhivacanaṃ. Atha vā hite pavattanena ahitā ca nivattanena sattānaṃ bhayaṃ hiṃsati buddho. Bhavakantārā uttāraṇena assāsadānena ca dhammo. Appakānampi kārānaṃ vipulaphalapaṭilābhakaraṇena"
sc_000018_002,chunk_000018,2,136200,136400,200,"saṅgho. Tasmā imināpi pariyāyena ratanattayaṃ saraṇaṃ. Tappasādataggarutāhi vihatakileso tapparāyaṇatākārappavatto cittuppādo saraṇagamanaṃ. Taṃsamaṅgisatto saraṇaṃ gacchati, vuttappakārena cittuppādena etāni me tīṇi saraṇāni saraṇaṃ, etāni parāyaṇanti evaṃ upetīti attho. Evaṃ tāva saraṇaṃ saraṇagamanaṃ yo ca saraṇaṃ gacchatīti idaṃ tayaṃ veditabbaṃ. Saraṇagamanappabhede pana duvidhaṃ saraṇagamanaṃ lokuttaraṃ lokiyañca. Tattha lokuttaraṃ diṭṭhasaccānaṃ maggakkhaṇe saraṇagamanupakkilesasamucchedena ārammaṇato nibbānārammaṇaṃ hutvā kiccato sakalepi ratanattaye ijjhati. Lokiyaṃ puthujjanānaṃ saraṇagamanupakkilesavikkhambhanena ārammaṇato buddhādiguṇārammaṇaṃ hutvā ijjhati, taṃ atthato buddhādīsu vatthūsu saddhāpaṭilābho, saddhāmūlikā ca sammādiṭṭhi dasasu puññakiriyavatthūsu diṭṭhijukammanti vuccati. Tayidaṃ catudhā pavattati attasanniyyātanena tapparāyaṇatāya sissabhāvūpagamanena paṇipātenāti. Tattha attasanniyyātanaṃ nāma ‘‘ajja ādiṃ katvā ahaṃ attānaṃ buddhassa niyyātemi, dhammassa, saṅghassā’’ti evaṃ buddhādīnaṃ attapariccajanaṃ. Tapparāyaṇatā nāma ‘‘ajja ādiṃ katvā ahaṃ buddhaparāyaṇo, dhammaparāyaṇo, saṅghaparāyaṇo iti maṃ dhārethā’’ti evaṃ tapparāyaṇabhāvo. Sissabhāvūpagamanaṃ nāma ‘‘ajja ādiṃ katvā ahaṃ buddhassa antevāsiko, dhammassa, saṅghassāti maṃ dhārethā’’ti evaṃ sissabhāvūpagamo. Paṇipāto nāma ‘‘ajja ādiṃ katvā ahaṃ abhivādanapaccuṭṭhānaañjalikammasāmīcikammaṃ buddhādīnaṃyeva tiṇṇaṃ vatthūnaṃ karomi, iti maṃ dhārethā’’ti evaṃ buddhādīsu paramanipaccakāro. Imesañhi catunnaṃ ākārānaṃ aññatarampi karontena gahitaṃyeva hoti saraṇagamanaṃ. Apica bhagavato attānaṃ pariccajāmi, dhammassa, saṅghassa attānaṃ pariccajāmi. Jīvitaṃ pariccajāmi, pariccattoyeva me attā, pariccattaṃyeva me jīvitaṃ, jīvitapariyantikaṃ buddhaṃ saraṇaṃ gacchāmi, buddho me saraṇaṃ leṇaṃ tāṇanti evampi attasanniyyātanaṃ veditabbaṃ. ‘‘Satthārañca vatāhaṃ passeyyaṃ bhagavantameva passeyyaṃ, sugatañca vatāhaṃ passeyyaṃ bhagavantameva passeyyaṃ, sammāsambuddhañca vatāhaṃ passeyyaṃ bhagavantameva passeyya’’nti (saṃ. ni. 2.154) evampi mahākassapassa saraṇagamanaṃ viya sissabhāvūpagamanaṃ"
sc_000018_003,chunk_000018,3,136400,136600,200,"daṭṭhabbaṃ. ‘‘So ahaṃ vicarissāmi, gāmā gāmaṃ purā puraṃ; Namassamāno sambuddhaṃ, dhammassa ca sudhammata’’nti. (su. ni. 194; saṃ. ni. 1.246) – Evampi āḷavakādīnaṃ saraṇagamanaṃ viya tapparāyaṇatā veditabbā. ‘‘Atha kho brahmāyu brāhmaṇo uṭṭhāyāsanā ekaṃsaṃ uttarāsaṅgaṃ karitvā bhagavato pādesu sirasā nipatitvā bhagavato pādāni mukhena ca paricumbati, pāṇīhi ca parisambāhati, nāmañca sāveti brahmāyu ahaṃ, bho gotama, brāhmaṇo, brahmāyu ahaṃ, bho gotama, brāhmaṇo’’ti (ma. ni. 2.394) evampi paṇipāto daṭṭhabbo. So panesa ñātibhayācariyadakkhiṇeyyavasena catubbidho hoti. Tattha dakkhiṇeyyapaṇipātena saraṇagamanaṃ hoti, na itarehi. Seṭṭhavaseneva hi saraṇaṃ gayhati, seṭṭhavasena bhijjati, tasmā yo sākiyo vā koliyo vā ‘‘buddho amhākaṃ ñātako’’ti vandati, aggahitameva hoti saraṇaṃ. Yo vā ‘‘samaṇo gotamo rājapūjito mahānubhāvo, avandiyamāno anatthampi kareyyā’’ti bhayena vandati, aggahitameva hoti saraṇaṃ. Yo vā bodhisattakāle bhagavato santike kiñci uggahitaṃ saramāno buddhakāle vā – ‘‘Ekena bhoge bhuñjeyya, dvīhi kammaṃ payojaye; Catutthañca nidhāpeyya, āpadāsu bhavissatī’’ti. (dī. ni. 3.265) – Evarūpaṃ anusāsaniṃ uggahetvā ‘‘ācariyo me’’ti vandati, aggahitameva hoti saraṇaṃ. Yo pana ‘‘ayaṃ loke aggadakkhiṇeyyo’’ti vandati, teneva gahitaṃ hoti saraṇaṃ. Evaṃ gahitasaraṇassa ca upāsakassa vā upāsikāya vā aññatitthiyesu pabbajitampi ñātiṃ ‘‘ñātako me aya’’nti vandato saraṇagamanaṃ na bhijjati, pageva apabbajitaṃ. Tathā rājānaṃ bhayavasena vandato, so hi raṭṭhapūjitattā avandiyamāno anatthampi kareyyāti. Tathā yaṃkiñci sippaṃ sikkhāpakaṃ titthiyaṃ ‘‘ācariyo me aya’’nti vandatopi na bhijjatīti evaṃ saraṇagamanappabhedo veditabbo. Ettha ca lokuttarassa saraṇagamanassa cattāri"
sc_000018_004,chunk_000018,4,136600,136800,200,"sāmaññaphalāni vipākaphalaṃ, sabbadukkhakkhayo ānisaṃsaphalaṃ. Vuttañhetaṃ – ‘‘Yo ca buddhañca dhammañca, saṅghañca saraṇaṃ gato; Cattāri ariyasaccāni, sammappaññāya passati. Dukkhaṃ dukkhasamuppādaṃ, dukkhassa ca atikkamaṃ; Ariyañcaṭṭhaṅgikaṃ maggaṃ, dukkhūpasamagāminaṃ. Etaṃ kho saraṇaṃ khemaṃ, etaṃ saraṇamuttamaṃ; Etaṃ saraṇamāgamma, sabbadukkhā pamuccatī’’ti. (dha. pa. 190-192); Apica niccato anupagamanādivasena petassa ānisaṃsaphalaṃ veditabbaṃ. Vuttañhetaṃ, ‘‘aṭṭhānametaṃ, bhikkhave, anavakāso, yaṃ diṭṭhisampanno puggalo kañci saṅkhāraṃ niccato upagaccheyya, sukhato upagaccheyya, kañci dhammaṃ attato upagaccheyya, mātaraṃ jīvitā voropeyya, pitaraṃ arahantaṃ jīvitā voropeyya, duṭṭhacitto tathāgatassa lohitaṃ uppādeyya, saṅghaṃ bhindeyya, aññaṃ satthāraṃ uddiseyya, netaṃ ṭhānaṃ vijjatī’’ti (ma. ni. 3.128; a. ni. 1.268-276). Lokiyassa pana saraṇagamanassa bhavasampadāpi bhogasampadāpi phalameva. Vuttañhetaṃ – ‘‘Yekeci buddhaṃ saraṇaṃ gatāse, Na te gamissanti apāyabhūmiṃ; Pahāya mānusaṃ dehaṃ, Devakāyaṃ paripūressantī’’ti. (saṃ. ni. 1.37); Aparampi vuttaṃ ‘‘atha kho sakko devānamindo asītiyā devatāsahassehi saddhiṃ yenāyasmā mahāmoggallāno, tenupasaṅkami…pe… ekamantaṃ ṭhitaṃ kho sakkaṃ devānamindaṃ āyasmā mahāmoggallāno etadavoca ‘sādhu kho devānaminda buddhaṃ saraṇagamanaṃ hoti, buddhaṃ saraṇagamanahetu kho devānaminda evamidhekacce sattā kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjantī’ti. Te aññe deve dasahi ṭhānehi adhigaṇhanti dibbena āyunā dibbena vaṇṇena sukhena yasena ādhipateyyena dibbehi rūpehi saddehi gandhehi rasehi phoṭṭhabbehī’’ti (saṃ. ni. 4.341). Esa nayo dhamme saṅghe ca. Apica velāmasuttādivasenāpi (a. ni. 9.20) saraṇagamanassa phalaviseso veditabbo. Evaṃ saraṇagamanaphalaṃ veditabbaṃ. Tattha lokiyasaraṇagamanaṃ tīsu vatthūsu aññāṇasaṃsayamicchāñāṇādīhi saṃkilissati, na mahājutikaṃ hoti, na mahāvipphāraṃ. Lokuttarassa"
sc_000018_005,chunk_000018,5,136800,137000,200,"natthi saṃkileso. Lokiyassa ca saraṇagamanassa duvidho bhedo sāvajjo anavajjo ca. Tattha sāvajjo aññasatthārādīsu attasanniyyātanādīhi hoti, so aniṭṭhaphalo. Anavajjo kālaṃ kiriyāya, so avipākattā aphalo. Lokuttarassa pana nevatthi bhedo. Bhavantarepi hi ariyasāvako aññasatthāraṃ na uddisatīti evaṃ saraṇagamanassa saṃkileso ca bhedo ca veditabboti. Upāsakaṃ maṃ bhavaṃ gotamo dhāretūti maṃ bhavaṃ gotamo ‘‘upāsako aya’’nti evaṃ dhāretu, jānātūti attho. Saraṇagamanakathāvaṇṇanā niṭṭhitā. Upāsakavidhikathāvaṇṇanā Upāsakavidhikosallatthaṃ panettha ko upāsako, kasmā upāsakoti vuccati, kimassa sīlaṃ, ko ājīvo, kā vipatti, kā sampattīti idaṃ pakiṇṇakaṃ veditabbaṃ. Tattha ko upāsakoti yo koci tisaraṇagato gahaṭṭho. Vuttañhetaṃ – ‘‘yato kho mahānāma upāsako buddhaṃ saraṇaṃ gato hoti, dhammaṃ saraṇaṃ gato hoti, saṅghaṃ saraṇaṃ gato hoti. Ettāvatā kho mahānāma upāsako hotī’’ti (saṃ. ni. 5.1033). Kasmā upāsakoti ratanattayassa upāsanato. So hi buddhaṃ upāsatīti upāsako. Dhammaṃ, saṅghaṃ upāsatīti upāsako. Kimassa sīlanti pañca veramaṇiyo. Yathāha ‘‘yato kho mahānāma upāsako pāṇātipātā paṭivirato hoti adinnādānā, kāmesu micchācārā, musāvādā, surāmerayamajjapamādaṭṭhānā paṭivirato hoti. Ettāvatā kho mahānāma upāsako sīlavā hotī’’ti (saṃ. ni. 5.1033). Ko ājīvoti pañca micchāvaṇijjā pahāya dhammena samena jīvitakappanaṃ. Vuttañhetaṃ ‘‘pañcimā, bhikkhave, vaṇijjā upāsakena akaraṇīyā. Katamā pañca? Satthavaṇijjā, sattavaṇijjā, maṃsavaṇijjā, majjavaṇijjā, visavaṇijjā. Imā kho, bhikkhave, pañca vaṇijjā upāsakena akaraṇīyā’’ti (a. ni. 5.177). Kā vipattīti yā tasseva sīlassa ca ājīvassa ca vipatti, ayamassa vipatti. Apica yāya esa caṇḍālo ceva hoti malañca patikuṭṭho ca."
sc_000018_006,chunk_000018,6,137000,137200,200,"Sāpissa vipattīti veditabbā. Te ca atthato assaddhiyādayo pañca dhammā honti. Yathāha ‘‘pañcahi, bhikkhave, dhammehi samannāgato upāsako upāsakacaṇḍālo ca hoti upāsakamalañca upāsakapatikuṭṭho ca. Katamehi pañcahi? Assaddho hoti, dussīlo hoti, kotūhalamaṅgaliko hoti, maṅgalaṃ pacceti no kammaṃ, ito ca bahiddhā dakkhiṇeyyaṃ pariyesati tattha ca pubbakāraṃ karotī’’ti (a. ni. 5.175). Kā sampattīti yā cassa sīlasampadā ca ājīvasampadā ca, sā sampatti. Ye cassa ratanabhāvādikarā saddhādayo pañca dhammā. Yathāha ‘‘pañcahi, bhikkhave, dhammehi samannāgato upāsako upāsakaratanañca hoti upāsakapadumañca upāsakapuṇḍarīkañca. Katamehi pañcahi? Saddho hoti, sīlavā hoti, na kotūhalamaṅgaliko hoti, kammaṃ pacceti no maṅgalaṃ, na ito bahiddhā dakkhiṇeyyaṃ gavesati, idha ca pubbakāraṃ karotī’’ti (a. ni. 5.175). Ajjataggeti ettha ayaṃ aggasaddo ādikoṭikoṭṭhāsaseṭṭhesu dissati. ‘‘Ajjatagge, samma dovārika, āvarāmi dvāraṃ nigaṇṭhānaṃ nigaṇṭhīna’’ntiādīsu (ma. ni. 2.70) hi ādimhi dissati. ‘‘Teneva aṅgulaggena taṃ aṅgulaggaṃ parāmaseyya, (kathā. 441) ucchaggaṃ veḷagga’’ntiādīsu koṭiyaṃ. ‘‘Ambilaggaṃ vā madhuraggaṃ vā tittakaggaṃ vā (saṃ. ni. 5.374), anujānāmi, bhikkhave, vihāraggena vā pariveṇaggena vā bhājetu’’ntiādīsu (cūḷava. 318) koṭṭhāse. ‘‘Yāvatā, bhikkhave, sattā apadā vā…pe… tathāgato tesaṃ aggamakkhāyatī’’tiādīsu (a. ni. 4.34) seṭṭhe. Idha panāyaṃ ādimhi daṭṭhabbo. Tasmā ajjataggeti ajjataṃ ādiṃ katvā, evamettha attho veditabbo. Ajjatanti ajjabhāvaṃ. Ajjadaggeti vā pāṭho, da-kāro padasandhikaro, ajja aggaṃ katvāti attho. Pāṇupetanti pāṇehi upetaṃ, yāva me jīvitaṃ pavattati, tāva upetaṃ. Anaññasatthukaṃ tīhi saraṇagamanehi saraṇaṃ gataṃ upāsakaṃ kappiyakārakaṃ maṃ bhavaṃ gotamo dhāretu"
sc_000018_007,chunk_000018,7,137200,137400,200,"jānātu. Ahañhi sacepi me tikhiṇena asinā sīsaṃ chindeyya, neva buddhaṃ ‘‘na buddho’’ti vā dhammaṃ ‘‘na dhammo’’ti vā, saṅghaṃ ‘‘na saṅgho’’ti vā vadeyyanti. Evaṃ attasanniyyātanena saraṇaṃ gantvā catūhi ca paccayehi pavāretvā uṭṭhāyāsanā bhagavantaṃ abhivādetvā tikkhattuṃ padakkhiṇaṃ katvā pakkāmīti. Upāsakavidhikathāvaṇṇanā niṭṭhitā. Papañcasūdaniyā majjhimanikāyaṭṭhakathāya Bhayabheravasuttavaṇṇanā niṭṭhitā. 5. Anaṅgaṇasuttavaṇṇanā 57. Evaṃ me sutaṃ…pe… āyasmā sāriputtoti anaṅgaṇasuttaṃ. Tatrāyaṃ anuttānapadavaṇṇanā – yathā cettha, evaṃ sabbasuttesu. Tasmā ito paraṃ ettakampi avatvā apubbapadavaṇṇanaṃyeva karissāma. Cattāroti gaṇanaparicchedo. Puggalāti sattā narā posā. Ettāvatā ca puggalavādī mahātheroti na gahetabbaṃ, ayañhi āyasmā buddhaputtānaṃ seṭṭho, so buddhassa bhagavato desanaṃ avilomentoyeva deseti. Sammutiparamatthadesanākathāvaṇṇanā Buddhassa bhagavato duvidhā desanā sammutidesanā, paramatthadesanā cāti. Tattha puggalo satto itthī puriso khattiyo brāhmaṇo devo māroti evarūpā sammutidesanā. Aniccaṃ dukkhaṃ anattā, khandhā dhātū āyatanāni satipaṭṭhānāti evarūpā paramatthadesanā. Tattha bhagavā ye sammutivasena desanaṃ sutvā atthaṃ paṭivijjhitvā mohaṃ pahāya visesaṃ adhigantuṃ samatthā, tesaṃ sammutidesanaṃ deseti. Ye pana paramatthavasena desanaṃ sutvā atthaṃ paṭivijjhitvā mohaṃ pahāya visesamadhigantuṃ samatthā, tesaṃ paramatthadesanaṃ deseti. Tatthāyaṃ upamā, yathā hi desabhāsākusalo tiṇṇaṃ vedānaṃ atthasaṃvaṇṇanako ācariyo ye damiḷabhāsāya vutte atthaṃ jānanti, tesaṃ damiḷabhāsāya ācikkhati. Ye andhakabhāsādīsu aññatarāya, tesaṃ tāya tāya bhāsāya. Evaṃ te māṇavakā chekaṃ byattaṃ ācariyamāgamma khippameva sippaṃ uggaṇhanti. Tattha ācariyo viya buddho bhagavā. Tayo vedā viya kathetabbabhāvena ṭhitāni tīṇi piṭakāni. Desabhāsākosallamiva sammutiparamatthakosallaṃ. Nānādesabhāsā māṇavakā viya sammutiparamatthadesanāpaṭivijjhanasamatthā veneyyasattā. Ācariyassa damiḷabhāsādiācikkhanaṃ"
